;QB120A-CORRENTE-M1_avg;QB120A-CORRENTE-M2_avg
min_std;0.06626418036918567;0.045456037369455735
max_std;1.5813882873391134;1.3366344857348083
min_ppv;0.27580000000000027;0.19000000000000128
max_ppv;3.648299999999999;4.629999999999999
min_dstd;0.060619856218036276;0.05075863333957832
max_dstd;0.5162986062776395;0.6462700945617486
min_dppv;0.23339999999999606;0.18580000000000396
max_dppv;2.8534000000000006;2.7891000000000012
