;QB120A-CORRENTE-M1_avg;QB120A-CORRENTE-M2_avg
min_std;0.0890426876403798;0.05658631781525372
max_std;2.6267230509065644;1.5893834604825716
min_ppv;0.37480000000000047;0.245000000000001
max_ppv;9.274999999999999;7.002500000000001
min_dstd;0.0745287124548527;0.05880812943234382
max_dstd;0.9055863140484729;0.7398354495495785
min_dppv;0.32250000000000156;0.24920000000000186
max_dppv;8.084200000000003;6.423300000000001
