;QB120A-CORRENTE-M1_avg;QB120A-CORRENTE-M2_avg
min_std;0.16445134980156156;0.12670867526030816
max_std;2.8346278408736483;2.4753880518922013
min_ppv;0.8720999999999997;0.6509
max_ppv;9.618299999999998;8.0429
min_dstd;0.09455001510108066;0.08886672955509735
max_dstd;0.5987273021113958;0.7439172182765391
min_dppv;0.5533000000000001;0.45349999999999824
max_dppv;8.974400000000003;11.4769
