;QB120A-CORRENTE-M1_avg;QB120A-CORRENTE-M2_avg
min_std;0.14165854638492112;0.148535425478982
max_std;2.388816231069737;1.0167798754674267
min_ppv;0.7807999999999993;0.8658999999999999
max_ppv;7.127500000000001;4.256700000000002
min_dstd;0.08324199600835;0.08471516637510366
max_dstd;0.5147948072771716;0.5314371932835112
min_dppv;0.3774999999999977;0.49499999999999744
max_dppv;3.397500000000001;2.7891000000000012
